order_id,order_date,customer_id,product_category,country,customer_segment,payment_method,units_sold,unit_price,discount_pct,is_returned,rating,revenue
ORD00709,2023-06-01 13:48:49.729729730,CUST0195,Sports,Germany,Corporate,PayPal,4,311.61,20,0,3.8,997.15
ORD00732,2023-06-01 22:33:30.810810812,CUST0040,Electronics,USA,Consumer,Bank Transfer,2,122.04,10,1,3.2,219.67
ORD00146,2023-06-02 07:18:11.891891892,CUST0274,Electronics,USA,Consumer,Credit Card,5,238.2,5,0,4.6,1131.45
ORD00392,2023-06-02 16:02:52.972972974,CUST0063,Books,USA,Home Office,Credit Card,16,273.05,10,0,3.7,3931.92
ORD00744,2023-06-02 16:02:52.972972974,CUST0269,Clothing,UK,Home Office,Credit Card,6,478.42,0,0,3.1,2870.52
ORD00854,2023-06-03 09:32:15.135135136,CUST0024,Sports,USA,Home Office,Credit Card,7,99.62,5,0,4.7,662.47
ORD00393,2023-06-03 09:32:15.135135136,CUST0189,Sports,Canada,Consumer,Credit Card,15,468.91,0,0,3.0,7033.65
ORD00704,2023-06-05 05:15:40.540540540,CUST0267,Sports,Germany,Corporate,Credit Card,6,211.84,5,0,3.6,1207.49
ORD00079,2023-06-05 14:00:21.621621622,CUST0126,Electronics,UK,Corporate,Credit Card,19,435.36,0,0,4.9,8271.84
ORD00659,2023-06-07 00:59:05.945945946,CUST0293,Electronics,USA,Corporate,PayPal,18,429.39,5,1,4.0,7342.57
ORD00642,2023-06-08 03:13:09.189189190,CUST0185,Home & Kitchen,UK,Consumer,Credit Card,10,144.83,0,0,3.9,1448.3
ORD00001,2023-06-08 11:57:50.270270270,CUST0119,Electronics,Canada,Consumer,Credit Card,17,85.16,5,0,3.8,1375.33
ORD00443,2023-06-09 05:27:12.432432432,CUST0120,Home & Kitchen,India,Corporate,Credit Card,19,76.13,5,0,4.1,1374.15
ORD00304,2023-06-09 14:11:53.513513514,CUST0118,Sports,UK,Consumer,Credit Card,7,86.28,0,0,3.5,603.96
ORD00930,2023-06-10 07:41:15.675675676,CUST0188,Clothing,UK,Corporate,Bank Transfer,16,362.77,0,0,4.4,5804.32
ORD00270,2023-06-10 16:25:56.756756758,CUST0104,Books,UK,Home Office,Credit Card,5,250.74,10,0,4.1,1128.33
ORD00679,2023-06-10 16:25:56.756756758,CUST0259,Home & Kitchen,USA,Home Office,PayPal,4,250.94,5,0,4.3,953.57
ORD00571,2023-06-11 09:55:18.918918920,CUST0102,Electronics,Canada,Consumer,Credit Card,19,469.96,0,0,2.7,8929.24
ORD00873,2023-06-11 18:40:00.000000000,CUST0274,Home & Kitchen,Germany,Consumer,PayPal,13,161.82,0,0,4.4,2103.66
ORD00788,2023-06-11 18:40:00.000000000,CUST0017,Electronics,USA,Consumer,Credit Card,17,385.71,20,0,4.0,5245.66
ORD00633,2023-06-12 12:09:22.162162162,CUST0269,Sports,USA,Corporate,Credit Card,3,303.51,0,0,4.0,910.53
ORD00994,2023-06-13 14:23:25.405405406,CUST0293,Clothing,India,Consumer,PayPal,13,399.37,0,0,4.1,5191.81
ORD00883,2023-06-13 23:08:06.486486486,CUST0179,Sports,UK,Consumer,PayPal,3,125.94,5,1,3.1,358.93
ORD00455,2023-06-14 16:37:28.648648650,CUST0285,Sports,UK,Consumer,Credit Card,12,179.35,10,1,3.6,1936.98
ORD00654,2023-06-14 16:37:28.648648650,CUST0153,Beauty,USA,Home Office,PayPal,6,479.4,0,0,2.9,2876.4
ORD00372,2023-06-14 16:37:28.648648650,CUST0128,Electronics,India,Home Office,Credit Card,11,34.07,10,0,3.5,337.29
ORD00078,2023-06-15 10:06:50.810810812,CUST0205,Home & Kitchen,India,Corporate,Credit Card,10,166.65,5,0,3.9,1583.18
ORD00793,2023-06-15 10:06:50.810810812,CUST0210,Electronics,USA,Consumer,Credit Card,18,128.2,10,0,4.4,2076.84
ORD00892,2023-06-15 18:51:31.891891892,CUST0148,Clothing,USA,Home Office,Credit Card,15,129.92,5,0,3.8,1851.36
ORD00109,2023-06-15 18:51:31.891891892,CUST0034,Clothing,Germany,Consumer,PayPal,13,49.91,0,0,3.0,648.83
ORD00249,2023-06-15 18:51:31.891891892,CUST0035,Electronics,UK,Corporate,PayPal,9,407.61,0,1,4.5,3668.49
ORD00751,2023-06-16 03:36:12.972972974,CUST0007,Electronics,Canada,Consumer,PayPal,13,422.84,0,0,4.3,5496.92
ORD00013,2023-06-16 21:05:35.135135136,CUST0177,Electronics,UK,Home Office,PayPal,18,392.52,20,0,3.5,5652.29
ORD00431,2023-06-17 05:50:16.216216216,CUST0239,Home & Kitchen,USA,Corporate,Credit Card,9,450.3,5,0,4.5,3850.06
ORD00032,2023-06-17 05:50:16.216216216,CUST0205,Electronics,USA,Consumer,Credit Card,12,400.73,15,0,3.6,4087.45
ORD00192,2023-06-17 14:34:57.297297298,CUST0152,Electronics,Australia,Corporate,PayPal,16,164.14,20,0,3.8,2100.99
ORD00979,2023-06-17 14:34:57.297297298,CUST0268,Home & Kitchen,Canada,Corporate,Bank Transfer,12,408.23,0,0,3.1,4898.76
ORD00110,2023-06-17 23:19:38.378378378,CUST0078,Clothing,UK,Consumer,PayPal,4,104.73,0,0,4.9,418.92
ORD00176,2023-06-17 23:19:38.378378378,CUST0083,Electronics,France,Corporate,PayPal,17,212.69,0,0,5.0,3615.73
ORD00326,2023-06-18 16:49:00.540540540,CUST0148,Electronics,Canada,Home Office,Credit Card,2,404.42,0,0,3.4,808.84
ORD00010,2023-06-19 19:03:03.783783784,CUST0063,Clothing,India,Corporate,Credit Card,18,317.81,20,0,4.8,4576.46
ORD00810,2023-06-20 12:32:25.945945946,CUST0285,Home & Kitchen,Canada,Corporate,Credit Card,19,251.73,5,0,2.9,4543.73
ORD00434,2023-06-20 21:17:07.027027028,CUST0051,Electronics,USA,Corporate,Credit Card,5,430.89,5,0,3.0,2046.73
ORD00546,2023-06-21 06:01:48.108108108,CUST0289,Electronics,Australia,Consumer,Credit Card,3,88.27,0,0,2.9,264.81
ORD00944,2023-06-21 06:01:48.108108108,CUST0183,Clothing,Germany,Consumer,Crypto,8,294.66,10,0,4.6,2121.55
ORD00264,2023-06-21 14:46:29.189189190,CUST0089,Home & Kitchen,India,Consumer,Credit Card,5,72.16,5,1,2.8,342.76
ORD00139,2023-06-21 14:46:29.189189190,CUST0014,Electronics,India,Consumer,Credit Card,10,461.17,0,0,2.7,4611.7
ORD00353,2023-06-21 23:31:10.270270270,CUST0101,Home & Kitchen,USA,Consumer,PayPal,13,199.36,15,0,3.7,2202.93
ORD00400,2023-06-21 23:31:10.270270270,CUST0032,Sports,USA,Home Office,Credit Card,13,366.95,5,1,4.7,4531.83
ORD00234,2023-06-21 23:31:10.270270270,CUST0172,Clothing,India,Corporate,Credit Card,18,280.32,0,0,3.3,5045.76
ORD00607,2023-06-22 08:15:51.351351352,CUST0082,Books,USA,Consumer,PayPal,18,487.86,5,0,4.2,8342.41
ORD00658,2023-06-22 08:15:51.351351352,CUST0187,Electronics,France,Corporate,Crypto,3,176.7,15,0,3.0,450.58
ORD00693,2023-06-22 17:00:32.432432432,CUST0062,Electronics,USA,Corporate,Credit Card,2,427.22,0,0,2.9,854.44
ORD00039,2023-06-22 17:00:32.432432432,CUST0154,Clothing,USA,Consumer,Credit Card,15,206.15,0,0,4.4,3092.25
ORD00891,2023-06-23 01:45:13.513513514,CUST0092,Electronics,USA,Corporate,Credit Card,12,23.8,0,0,3.2,285.6
ORD00043,2023-06-23 01:45:13.513513514,CUST0259,Electronics,India,Corporate,PayPal,10,419.77,10,0,4.4,3777.93
ORD00096,2023-06-23 10:29:54.594594596,CUST0061,Home & Kitchen,Australia,Corporate,Credit Card,13,266.87,5,0,3.4,3295.84
ORD00523,2023-06-23 10:29:54.594594596,CUST0064,Books,USA,Home Office,Credit Card,13,126.67,10,0,3.3,1482.04
ORD00468,2023-06-23 10:29:54.594594596,CUST0222,Electronics,USA,Corporate,Credit Card,1,161.58,5,0,4.5,153.5
ORD00454,2023-06-24 21:28:38.918918920,CUST0036,Books,USA,Consumer,Credit Card,14,73.85,0,0,4.5,1033.9
ORD00811,2023-06-25 23:42:42.162162162,CUST0004,Electronics,USA,Corporate,Credit Card,7,29.62,15,0,4.8,176.24
ORD00058,2023-06-26 08:27:23.243243244,CUST0226,Books,USA,Corporate,PayPal,7,279.2,0,0,3.5,1954.4
ORD00202,2023-06-26 08:27:23.243243244,CUST0220,Clothing,Australia,Corporate,Credit Card,9,458.54,0,0,3.2,4126.86
ORD00625,2023-06-27 10:41:26.486486486,CUST0161,Electronics,Germany,Consumer,Bank Transfer,8,458.22,5,0,4.6,3482.47
ORD00342,2023-06-27 19:26:07.567567568,CUST0127,Electronics,Canada,Corporate,Credit Card,1,35.93,5,0,3.8,34.13
ORD00150,2023-06-28 04:10:48.648648650,CUST0192,Home & Kitchen,France,Consumer,Credit Card,10,295.24,0,0,3.8,2952.4
ORD00512,2023-06-28 04:10:48.648648650,CUST0287,Clothing,India,Corporate,Credit Card,1,53.94,5,0,3.0,51.24
ORD00024,2023-06-28 21:40:10.810810812,CUST0202,Books,USA,Consumer,Credit Card,8,448.04,5,0,4.2,3405.1
ORD00837,2023-06-28 21:40:10.810810812,CUST0280,Sports,USA,Consumer,Credit Card,16,465.63,20,0,4.8,5960.06
ORD00740,2023-06-29 06:24:51.891891892,CUST0092,Sports,USA,Corporate,Credit Card,13,186.3,5,0,3.4,2300.8
ORD00127,2023-06-29 06:24:51.891891892,CUST0113,Home & Kitchen,Canada,Home Office,PayPal,11,328.97,10,0,4.6,3256.8
ORD00857,2023-06-30 08:38:55.135135136,CUST0153,Sports,USA,Consumer,PayPal,5,315.34,10,0,4.1,1419.03
ORD00689,2023-06-30 17:23:36.216216216,CUST0020,Electronics,USA,Corporate,Bank Transfer,10,138.62,0,0,4.8,1386.2
ORD00478,2023-06-30 17:23:36.216216216,CUST0128,Clothing,USA,Corporate,Bank Transfer,15,403.56,5,0,4.6,5750.73
ORD00269,2023-06-30 17:23:36.216216216,CUST0295,Books,UK,Corporate,Bank Transfer,8,105.46,5,0,4.7,801.5
ORD00721,2023-07-01 10:52:58.378378378,CUST0090,Sports,USA,Corporate,Credit Card,11,165.45,5,0,3.7,1728.95
ORD00142,2023-07-01 10:52:58.378378378,CUST0003,Beauty,USA,Consumer,PayPal,16,234.51,20,0,2.9,3001.73
ORD00861,2023-07-01 19:37:39.459459460,CUST0236,Books,UK,Corporate,Crypto,15,291.24,10,0,3.0,3931.74
ORD00738,2023-07-02 04:22:20.540540542,CUST0147,Home & Kitchen,USA,Consumer,Credit Card,5,13.47,0,0,3.1,67.35
ORD00973,2023-07-02 13:07:01.621621622,CUST0262,Home & Kitchen,Australia,Consumer,Credit Card,8,255.94,5,1,2.9,1945.14
ORD00161,2023-07-02 21:51:42.702702704,CUST0013,Books,India,Consumer,Credit Card,2,373.23,5,0,4.2,709.14
ORD00181,2023-07-02 21:51:42.702702704,CUST0282,Clothing,Canada,Consumer,PayPal,18,254.1,0,0,2.5,4573.8
ORD00422,2023-07-03 06:36:23.783783784,CUST0087,Books,Australia,Home Office,Credit Card,2,297.8,10,0,2.5,536.04
ORD00902,2023-07-03 15:21:04.864864866,CUST0154,Clothing,USA,Corporate,Credit Card,4,42.25,0,1,4.0,169.0
ORD00056,2023-07-03 15:21:04.864864866,CUST0192,Electronics,UK,Consumer,Credit Card,17,464.89,20,0,3.8,6322.5
ORD00232,2023-07-04 00:05:45.945945946,CUST0261,Home & Kitchen,USA,Consumer,Credit Card,11,247.25,0,0,4.3,2719.75
ORD00533,2023-07-04 00:05:45.945945946,CUST0011,Beauty,India,Consumer,Credit Card,2,496.48,0,0,2.6,992.96
ORD00800,2023-07-04 00:05:45.945945946,CUST0251,Home & Kitchen,India,Consumer,Bank Transfer,3,434.16,10,0,2.5,1172.23
ORD00904,2023-07-04 17:35:08.108108108,CUST0194,Electronics,Australia,Consumer,Bank Transfer,6,290.22,5,0,4.4,1654.25
ORD00080,2023-07-05 02:19:49.189189190,CUST0235,Home & Kitchen,UK,Corporate,Credit Card,3,441.8,20,0,4.8,1060.32
ORD00273,2023-07-05 11:04:30.270270270,CUST0179,Electronics,UK,Corporate,Credit Card,1,217.93,5,0,2.7,207.03
ORD00399,2023-07-05 11:04:30.270270270,CUST0211,Electronics,UK,Corporate,Credit Card,4,59.9,0,0,5.0,239.6
ORD00336,2023-07-05 19:49:11.351351352,CUST0210,Beauty,USA,Consumer,Credit Card,2,265.69,5,0,4.9,504.81
ORD00863,2023-07-05 19:49:11.351351352,CUST0009,Home & Kitchen,Germany,Corporate,Credit Card,13,282.78,0,0,2.6,3676.14
ORD00041,2023-07-05 19:49:11.351351352,CUST0162,Clothing,USA,Corporate,Credit Card,7,313.59,0,0,3.1,2195.13
ORD00318,2023-07-05 19:49:11.351351352,CUST0095,Electronics,USA,Corporate,Credit Card,8,14.45,5,0,4.6,109.82
ORD00541,2023-07-06 04:33:52.432432432,CUST0055,Books,USA,Home Office,Crypto,11,420.05,0,0,3.1,4620.55
ORD00463,2023-07-06 04:33:52.432432432,CUST0119,Clothing,Australia,Consumer,Credit Card,5,282.08,0,0,3.8,1410.4
ORD00938,2023-07-06 13:18:33.513513514,CUST0147,Clothing,USA,Consumer,Crypto,9,446.2,20,0,2.6,3212.64
ORD00617,2023-07-06 13:18:33.513513514,CUST0131,Beauty,USA,Consumer,Credit Card,17,260.64,0,0,2.9,4430.88
ORD00459,2023-07-07 15:32:36.756756758,CUST0197,Beauty,Canada,Home Office,Credit Card,10,74.53,5,0,3.5,708.04
ORD00683,2023-07-07 15:32:36.756756758,CUST0054,Sports,Germany,Corporate,Credit Card,16,166.82,0,0,4.6,2669.12
ORD00851,2023-07-08 00:17:17.837837838,CUST0050,Books,Germany,Corporate,PayPal,6,26.8,5,0,4.2,152.76
ORD00471,2023-07-08 09:01:58.918918920,CUST0280,Clothing,India,Consumer,Crypto,18,192.59,10,0,3.2,3119.96
ORD00841,2023-07-08 17:46:40.000000000,CUST0208,Books,Germany,Consumer,Credit Card,17,403.29,0,0,3.6,6855.93
ORD00135,2023-07-09 11:16:02.162162162,CUST0028,Electronics,India,Home Office,PayPal,9,13.6,0,0,2.8,122.4
ORD00669,2023-07-09 20:00:43.243243244,CUST0260,Home & Kitchen,UK,Home Office,Credit Card,18,472.16,0,0,2.6,8498.88
ORD00769,2023-07-10 22:14:46.486486486,CUST0046,Clothing,Canada,Corporate,PayPal,16,422.83,5,0,4.7,6427.02
ORD00531,2023-07-10 22:14:46.486486486,CUST0267,Clothing,USA,Consumer,Bank Transfer,12,342.78,0,0,4.5,4113.36
ORD00210,2023-07-10 22:14:46.486486486,CUST0203,Books,India,Consumer,PayPal,15,86.87,0,0,4.4,1303.05
ORD00935,2023-07-11 06:59:27.567567568,CUST0025,Beauty,USA,Home Office,Credit Card,4,387.28,5,0,4.7,1471.66
ORD00880,2023-07-13 02:42:52.972972974,CUST0102,Clothing,Australia,Consumer,Bank Transfer,8,300.31,20,0,3.5,1921.98
ORD00929,2023-07-13 11:27:34.054054054,CUST0297,Electronics,UK,Corporate,Bank Transfer,19,467.45,20,0,4.1,7105.24
ORD00526,2023-07-15 15:55:40.540540542,CUST0181,Electronics,USA,Consumer,Credit Card,3,65.48,0,0,2.6,196.44
ORD00966,2023-07-16 09:25:02.702702704,CUST0177,Home & Kitchen,India,Consumer,Credit Card,6,210.67,0,0,3.7,1264.02
ORD00208,2023-07-16 18:09:43.783783784,CUST0062,Clothing,India,Corporate,Credit Card,7,138.5,5,0,3.5,921.02
ORD00700,2023-07-18 05:08:28.108108108,CUST0120,Books,France,Consumer,Credit Card,1,94.64,0,0,4.8,94.64
ORD00460,2023-07-18 22:37:50.270270270,CUST0011,Electronics,UK,Corporate,Credit Card,10,430.78,5,0,3.9,4092.41
ORD00985,2023-07-18 22:37:50.270270270,CUST0225,Home & Kitchen,Australia,Consumer,Credit Card,11,190.81,0,1,3.8,2098.91
ORD00171,2023-07-18 22:37:50.270270270,CUST0111,Beauty,USA,Corporate,Bank Transfer,14,283.04,0,1,4.8,3962.56
ORD00757,2023-07-19 07:22:31.351351352,CUST0023,Electronics,India,Corporate,PayPal,12,39.72,0,0,4.9,476.64
ORD00346,2023-07-20 09:36:34.594594596,CUST0051,Electronics,USA,Home Office,Credit Card,9,168.52,10,1,2.7,1365.01
ORD00661,2023-07-20 09:36:34.594594596,CUST0198,Sports,USA,Home Office,PayPal,9,104.48,10,0,2.6,846.29
ORD00190,2023-07-21 11:50:37.837837838,CUST0004,Clothing,Australia,Home Office,Bank Transfer,15,445.4,0,0,3.5,6681.0
ORD00226,2023-07-22 05:20:00.000000000,CUST0293,Home & Kitchen,Germany,Consumer,Bank Transfer,1,20.3,0,0,2.8,20.3
ORD00713,2023-07-22 05:20:00.000000000,CUST0040,Electronics,UK,Consumer,Bank Transfer,3,352.04,10,0,4.6,950.51
ORD00100,2023-07-22 05:20:00.000000000,CUST0005,Clothing,Canada,Consumer,PayPal,3,467.36,20,0,2.7,1121.66
ORD00913,2023-07-22 05:20:00.000000000,CUST0262,Electronics,UK,Corporate,Credit Card,14,169.0,15,0,4.0,2011.1
ORD00219,2023-07-22 14:04:41.081081082,CUST0113,Electronics,USA,Consumer,Credit Card,7,389.57,0,1,3.2,2726.99
ORD00984,2023-07-22 22:49:22.162162162,CUST0021,Clothing,USA,Corporate,PayPal,2,474.17,0,0,3.1,948.34
ORD00623,2023-07-23 16:18:44.324324324,CUST0004,Sports,USA,Corporate,Bank Transfer,18,88.09,0,1,4.3,1585.62
ORD00038,2023-07-24 01:03:25.405405406,CUST0039,Electronics,USA,Corporate,Credit Card,4,18.85,20,0,3.3,60.32
ORD00087,2023-07-24 09:48:06.486486488,CUST0095,Beauty,UK,Consumer,Credit Card,4,247.77,0,0,4.6,991.08
ORD00051,2023-07-24 18:32:47.567567568,CUST0207,Clothing,Germany,Corporate,PayPal,18,490.89,0,0,3.2,8836.02
ORD00442,2023-07-24 18:32:47.567567568,CUST0288,Electronics,USA,Consumer,Credit Card,15,167.07,10,0,3.0,2255.44
ORD00271,2023-07-25 03:17:28.648648650,CUST0014,Electronics,USA,Corporate,Credit Card,15,475.74,5,0,2.5,6779.3
ORD00198,2023-07-25 03:17:28.648648650,CUST0229,Home & Kitchen,Germany,Consumer,Credit Card,3,204.06,15,0,2.8,520.35
ORD00798,2023-07-25 03:17:28.648648650,CUST0204,Home & Kitchen,Australia,Corporate,Credit Card,5,103.84,0,0,3.3,519.2
ORD00812,2023-07-25 12:02:09.729729730,CUST0099,Sports,Australia,Home Office,PayPal,13,492.31,0,0,4.7,6400.03
ORD00072,2023-07-25 12:02:09.729729730,CUST0184,Home & Kitchen,France,Corporate,PayPal,6,221.73,0,0,4.6,1330.38
ORD00940,2023-07-25 20:46:50.810810812,CUST0238,Clothing,Canada,Consumer,PayPal,3,413.14,0,0,3.5,1239.42
ORD00092,2023-07-25 20:46:50.810810812,CUST0195,Books,France,Corporate,Crypto,19,189.99,0,0,4.3,3609.81
ORD00287,2023-07-25 20:46:50.810810812,CUST0179,Electronics,USA,Corporate,Credit Card,8,242.47,0,0,3.9,1939.76
ORD00498,2023-07-25 20:46:50.810810812,CUST0293,Home & Kitchen,USA,Home Office,PayPal,13,413.62,5,0,3.1,5108.21
ORD00053,2023-07-26 05:31:31.891891892,CUST0066,Clothing,France,Corporate,Credit Card,10,158.49,5,0,2.9,1505.66
ORD00815,2023-07-26 23:00:54.054054054,CUST0285,Electronics,UK,Corporate,Credit Card,1,336.68,0,0,2.5,336.68
ORD00563,2023-07-27 07:45:35.135135136,CUST0042,Books,USA,Consumer,Bank Transfer,14,494.74,15,0,3.5,5887.41
ORD00499,2023-07-27 07:45:35.135135136,CUST0075,Clothing,Germany,Corporate,Credit Card,4,429.93,0,1,3.7,1719.72
ORD00365,2023-07-28 01:14:57.297297298,CUST0244,Clothing,India,Consumer,Credit Card,15,442.03,10,0,3.2,5967.4
ORD00576,2023-07-28 01:14:57.297297298,CUST0017,Beauty,India,Home Office,PayPal,15,158.71,0,0,3.8,2380.65
ORD00220,2023-07-28 18:44:19.459459460,CUST0140,Sports,USA,Corporate,Credit Card,4,285.44,15,0,3.2,970.5
ORD00163,2023-07-28 18:44:19.459459460,CUST0025,Home & Kitchen,Canada,Consumer,Credit Card,16,484.24,5,0,4.7,7360.45
ORD00194,2023-07-29 03:29:00.540540540,CUST0247,Sports,UK,Home Office,PayPal,18,470.93,5,0,3.8,8052.9
ORD00558,2023-07-29 03:29:00.540540540,CUST0017,Sports,Germany,Consumer,PayPal,7,90.71,0,0,3.6,634.97
ORD00708,2023-07-29 20:58:22.702702704,CUST0137,Home & Kitchen,USA,Corporate,Credit Card,12,287.28,0,0,4.0,3447.36
ORD00217,2023-07-30 05:43:03.783783784,CUST0225,Electronics,USA,Consumer,PayPal,9,441.99,0,0,4.3,3977.91
ORD00416,2023-07-30 23:12:25.945945948,CUST0264,Electronics,Germany,Corporate,Credit Card,4,77.8,10,0,4.2,280.08
ORD00634,2023-07-31 07:57:07.027027028,CUST0141,Electronics,UK,Consumer,PayPal,14,45.14,0,0,3.8,631.96
ORD00389,2023-08-02 12:25:13.513513516,CUST0177,Clothing,Germany,Consumer,PayPal,17,266.4,0,0,4.1,4528.8
ORD00833,2023-08-02 21:09:54.594594596,CUST0015,Electronics,USA,Corporate,Credit Card,16,110.53,15,1,4.4,1503.21
ORD00143,2023-08-04 16:53:20.000000000,CUST0111,Clothing,USA,Consumer,Bank Transfer,13,473.05,0,0,4.6,6149.65
ORD00988,2023-08-05 01:38:01.081081080,CUST0100,Home & Kitchen,USA,Consumer,Credit Card,10,65.17,0,0,3.3,651.7
ORD00778,2023-08-05 19:07:23.243243244,CUST0233,Clothing,USA,Home Office,PayPal,15,50.85,0,0,4.5,762.75
ORD00624,2023-08-07 14:50:48.648648648,CUST0210,Electronics,India,Consumer,Credit Card,9,484.32,15,0,4.5,3705.05
ORD00066,2023-08-07 14:50:48.648648648,CUST0106,Electronics,USA,Corporate,Crypto,13,285.69,0,1,4.9,3713.97
ORD00731,2023-08-07 23:35:29.729729732,CUST0056,Electronics,India,Corporate,Crypto,11,76.88,10,0,3.3,761.11
ORD00602,2023-08-08 17:04:51.891891892,CUST0117,Sports,USA,Corporate,Credit Card,1,466.92,20,0,3.7,373.54
ORD00728,2023-08-09 01:49:32.972972972,CUST0224,Sports,USA,Consumer,Credit Card,14,33.0,0,1,4.2,462.0
ORD00717,2023-08-09 19:18:55.135135136,CUST0124,Home & Kitchen,France,Consumer,Bank Transfer,2,219.28,5,0,3.1,416.63
ORD00481,2023-08-09 19:18:55.135135136,CUST0115,Books,Australia,Corporate,PayPal,18,334.3,5,1,3.1,5716.53
ORD00263,2023-08-10 04:03:36.216216216,CUST0132,Home & Kitchen,Canada,Consumer,Bank Transfer,10,268.8,15,0,3.2,2284.8
ORD00680,2023-08-10 04:03:36.216216216,CUST0262,Home & Kitchen,France,Home Office,Credit Card,11,449.15,15,0,2.8,4199.55
ORD00450,2023-08-10 12:48:17.297297296,CUST0151,Clothing,USA,Consumer,Credit Card,16,380.82,0,0,4.4,6093.12
ORD00321,2023-08-10 12:48:17.297297296,CUST0292,Beauty,Germany,Corporate,Credit Card,7,337.95,10,0,4.1,2129.08
ORD00314,2023-08-10 21:32:58.378378380,CUST0157,Electronics,UK,Consumer,Credit Card,13,422.38,0,0,4.9,5490.94
ORD00359,2023-08-11 06:17:39.459459460,CUST0137,Clothing,France,Corporate,Credit Card,8,48.15,0,0,3.5,385.2
ORD00786,2023-08-11 15:02:20.540540540,CUST0219,Beauty,UK,Consumer,Crypto,15,101.51,10,0,3.3,1370.39
ORD00662,2023-08-11 15:02:20.540540540,CUST0295,Home & Kitchen,France,Consumer,PayPal,12,103.63,0,0,3.4,1243.56
ORD00572,2023-08-11 23:47:01.621621624,CUST0012,Electronics,India,Corporate,Credit Card,8,404.49,20,0,3.0,2588.74
ORD00705,2023-08-11 23:47:01.621621624,CUST0105,Home & Kitchen,India,Consumer,Credit Card,1,467.85,10,0,3.2,421.07
ORD00174,2023-08-11 23:47:01.621621624,CUST0264,Sports,France,Consumer,Bank Transfer,2,286.82,5,0,3.9,544.96
ORD00278,2023-08-11 23:47:01.621621624,CUST0153,Clothing,Canada,Consumer,Credit Card,13,116.66,5,1,2.9,1440.75
ORD00008,2023-08-12 17:16:23.783783784,CUST0267,Electronics,Germany,Corporate,Credit Card,16,189.68,0,1,3.2,3034.88
ORD00734,2023-08-13 10:45:45.945945948,CUST0237,Sports,USA,Consumer,PayPal,9,19.85,0,0,3.6,178.65
ORD00577,2023-08-14 12:59:49.189189188,CUST0057,Home & Kitchen,India,Home Office,Credit Card,8,205.24,5,0,2.5,1559.82
ORD00225,2023-08-14 12:59:49.189189188,CUST0038,Electronics,USA,Consumer,PayPal,11,141.73,10,0,2.9,1403.13
ORD00364,2023-08-15 23:58:33.513513516,CUST0063,Electronics,USA,Consumer,Crypto,16,288.76,10,0,3.1,4158.14
ORD00279,2023-08-16 08:43:14.594594596,CUST0145,Clothing,USA,Corporate,Credit Card,16,483.34,15,0,4.1,6573.42
ORD00390,2023-08-16 08:43:14.594594596,CUST0148,Clothing,India,Consumer,Credit Card,1,67.2,10,0,4.4,60.48
ORD00739,2023-08-16 17:27:55.675675676,CUST0168,Electronics,USA,Consumer,PayPal,5,411.5,15,0,2.9,1748.88
ORD00504,2023-08-16 17:27:55.675675676,CUST0034,Books,USA,Consumer,Credit Card,12,152.68,20,0,4.3,1465.73
ORD00388,2023-08-17 10:57:17.837837840,CUST0084,Clothing,USA,Consumer,Credit Card,7,405.47,20,0,2.6,2270.63
ORD00243,2023-08-17 10:57:17.837837840,CUST0094,Home & Kitchen,UK,Consumer,Credit Card,19,30.12,0,1,4.2,572.28
ORD00242,2023-08-19 06:40:43.243243244,CUST0038,Electronics,Australia,Consumer,PayPal,3,208.79,5,0,4.7,595.05
ORD00824,2023-08-19 15:25:24.324324324,CUST0195,Electronics,Canada,Home Office,PayPal,3,335.17,20,0,2.7,804.41
ORD00616,2023-08-19 15:25:24.324324324,CUST0098,Home & Kitchen,Australia,Consumer,Bank Transfer,2,53.6,5,0,4.7,101.84
ORD00849,2023-08-19 15:25:24.324324324,CUST0027,Clothing,USA,Consumer,Credit Card,2,74.19,20,0,2.9,118.7
ORD00594,2023-08-20 08:54:46.486486488,CUST0288,Home & Kitchen,India,Corporate,PayPal,8,165.06,0,0,3.8,1320.48
ORD00888,2023-08-21 02:24:08.648648648,CUST0160,Books,Germany,Consumer,Credit Card,7,310.56,0,0,3.3,2173.92
ORD00621,2023-08-21 02:24:08.648648648,CUST0039,Electronics,India,Corporate,Credit Card,6,189.64,10,0,4.7,1024.06
ORD00294,2023-08-21 02:24:08.648648648,CUST0157,Sports,USA,Consumer,Credit Card,14,344.75,20,0,2.9,3861.2
ORD00510,2023-08-21 11:08:49.729729732,CUST0117,Beauty,Canada,Consumer,PayPal,9,53.92,0,0,4.9,485.28
ORD00428,2023-08-21 19:53:30.810810812,CUST0255,Electronics,USA,Consumer,Crypto,17,448.42,0,0,2.8,7623.14
ORD00231,2023-08-21 19:53:30.810810812,CUST0010,Sports,Canada,Corporate,Credit Card,4,484.71,5,0,4.9,1841.9
ORD00345,2023-08-21 19:53:30.810810812,CUST0287,Books,UK,Consumer,Credit Card,13,127.66,10,0,4.6,1493.62
ORD00614,2023-08-22 04:38:11.891891892,CUST0108,Electronics,UK,Consumer,PayPal,17,208.44,0,0,4.2,3543.48
ORD00349,2023-08-22 04:38:11.891891892,CUST0297,Sports,USA,Consumer,PayPal,14,85.86,5,0,3.4,1141.94
