order_id,customer_id,product_id,order_date,quantity,unit_price,discount,status,channel,region,revenue
ORD003017,CUST0026,PROD0075,2023-03-16 23:11:53.662732552,8,18.1,0.0,Returned,Web,East,144.8
ORD003018,CUST0009,PROD0142,2023-03-17 02:41:53.302660536,3,409.25,0.0,Completed,Mobile,West,1227.75
ORD003019,CUST0271,PROD0066,2023-03-17 06:11:52.942588520,13,186.0,0.0,Completed,Mobile,International,2418.0
ORD003020,CUST0010,PROD0168,2023-03-17 09:41:52.582516504,12,294.4,0.0,Completed,Web,North,3532.8
ORD003021,CUST0472,PROD0003,2023-03-17 13:11:52.222444488,7,46.24,0.0,Completed,Web,East,323.68
ORD003022,CUST0378,PROD0117,2023-03-17 16:41:51.862372480,8,95.75,0.2,Completed,In-Store,West,612.8
ORD003023,CUST0121,PROD0099,2023-03-17 20:11:51.502300464,6,445.95,0.15,Completed,Mobile,East,2274.34
ORD003024,CUST0125,PROD0152,2023-03-17 23:41:51.142228448,13,308.26,0.05,Completed,Web,South,3807.01
ORD003025,CUST0170,PROD0019,2023-03-18 03:11:50.782156432,13,475.64,0.05,Completed,Mobile,North,5874.15
ORD003026,CUST0072,PROD0146,2023-03-18 06:41:50.422084416,7,499.39,0.0,Completed,Mobile,North,3495.73
ORD003027,CUST0152,PROD0192,2023-03-18 10:11:50.062012408,14,192.21,0.0,Pending,In-Store,North,2690.94
ORD003028,CUST0208,PROD0116,2023-03-18 13:41:49.701940392,12,156.41,0.0,Completed,Web,South,1876.92
ORD003029,CUST0049,PROD0125,2023-03-18 17:11:49.341868376,2,430.59,0.1,Completed,In-Store,North,775.06
ORD003030,CUST0154,PROD0088,2023-03-18 20:41:48.981796360,8,499.32,0.0,Completed,Web,South,3994.56
ORD003031,CUST0347,PROD0035,2023-03-19 00:11:48.621724344,5,318.52,0.15,Completed,Mobile,North,1353.71
ORD003032,CUST0293,PROD0190,2023-03-19 03:41:48.261652336,7,399.62,0.1,Completed,Mobile,West,2517.61
ORD003033,CUST0068,PROD0001,2023-03-19 07:11:47.901580320,1,393.06,0.0,Completed,Web,International,393.06
ORD003034,CUST0050,PROD0153,2023-03-19 10:41:47.541508304,5,184.12,0.0,Completed,Web,South,920.6
ORD003035,CUST0152,PROD0173,2023-03-19 14:11:47.181436288,1,291.39,0.1,Returned,In-Store,East,262.25
ORD003036,CUST0019,PROD0177,2023-03-19 17:41:46.821364272,12,418.2,0.2,Completed,Mobile,International,4014.72
ORD003037,CUST0100,PROD0126,2023-03-19 21:11:46.461292264,13,347.18,0.1,Completed,Web,East,4062.01
ORD003038,CUST0060,PROD0089,2023-03-20 00:41:46.101220248,8,20.37,0.0,Completed,Web,International,162.96
ORD003039,CUST0167,PROD0144,2023-03-20 04:11:45.741148232,4,174.99,0.05,Completed,Web,North,664.96
ORD003040,CUST0202,PROD0147,2023-03-20 07:41:45.381076216,4,80.79,0.0,Completed,Web,International,323.16
ORD003041,CUST0345,PROD0151,2023-03-20 11:11:45.021004200,2,124.16,0.2,Completed,In-Store,East,198.66
ORD003042,CUST0146,PROD0025,2023-03-20 14:41:44.660932192,5,453.69,0.1,Completed,Mobile,North,2041.6
ORD003043,CUST0403,PROD0016,2023-03-20 18:11:44.300860176,1,28.08,0.1,Completed,In-Store,International,25.27
ORD003044,CUST0164,PROD0182,2023-03-20 21:41:43.940788160,9,117.7,0.05,Returned,Web,International,1006.33
ORD003045,CUST0458,PROD0073,2023-03-21 01:11:43.580716144,5,161.69,0.1,Completed,Mobile,South,727.6
ORD003046,CUST0481,PROD0129,2023-03-21 04:41:43.220644128,6,312.27,0.0,Completed,Web,International,1873.62
ORD003047,CUST0439,PROD0042,2023-03-21 08:11:42.860572120,2,271.71,0.0,Completed,Mobile,North,543.42
ORD003048,CUST0242,PROD0147,2023-03-21 11:41:42.500500104,10,116.95,0.0,Completed,Web,West,1169.5
ORD003049,CUST0069,PROD0162,2023-03-21 15:11:42.140428088,10,90.48,0.2,Completed,Web,North,723.84
ORD003050,CUST0175,PROD0080,2023-03-21 18:41:41.780356072,1,126.03,0.1,Completed,Mobile,North,113.43
ORD003051,CUST0049,PROD0104,2023-03-21 22:11:41.420284056,4,256.24,0.0,Completed,Web,West,1024.96
ORD003052,CUST0483,PROD0183,2023-03-22 01:41:41.060212048,7,142.88,0.15,Completed,Mobile,South,850.14
ORD003053,CUST0108,PROD0146,2023-03-22 05:11:40.700140032,6,474.33,0.0,Completed,Mobile,North,2845.98
ORD003054,CUST0226,PROD0034,2023-03-22 08:41:40.340068016,10,237.29,0.0,Completed,Mobile,South,2372.9
ORD003055,CUST0161,PROD0089,2023-03-22 12:11:39.979996000,1,38.81,0.0,Completed,In-Store,North,38.81
ORD003056,CUST0119,PROD0125,2023-03-22 15:41:39.619923984,1,367.34,0.05,Pending,Web,West,348.97
ORD003057,CUST0149,PROD0045,2023-03-22 19:11:39.259851976,8,171.13,0.05,Completed,Web,North,1300.59
ORD003058,CUST0465,PROD0134,2023-03-22 22:41:38.899779960,4,330.21,0.05,Completed,Mobile,West,1254.8
ORD003059,CUST0150,PROD0021,2023-03-23 02:11:38.539707944,5,147.0,0.1,Returned,Mobile,South,661.5
ORD003060,CUST0432,PROD0122,2023-03-23 05:41:38.179635928,13,289.66,0.0,Completed,Web,South,3765.58
ORD003061,CUST0293,PROD0070,2023-03-23 09:11:37.819563912,7,388.35,0.1,Completed,Mobile,South,2446.61
ORD003062,CUST0143,PROD0096,2023-03-23 12:41:37.459491904,8,464.72,0.0,Completed,Web,East,3717.76
ORD003063,CUST0419,PROD0105,2023-03-23 16:11:37.099419888,10,137.95,0.1,Completed,Web,North,1241.55
ORD003064,CUST0476,PROD0048,2023-03-23 19:41:36.739347872,7,174.08,0.1,Pending,Web,East,1096.7
ORD003065,CUST0455,PROD0039,2023-03-23 23:11:36.379275856,2,237.49,0.1,Completed,Web,South,427.48
ORD003066,CUST0160,PROD0031,2023-03-24 02:41:36.019203840,14,464.32,0.05,Returned,Web,International,6175.46
ORD003067,CUST0011,PROD0010,2023-03-24 06:11:35.659131832,4,451.68,0.1,Completed,Web,North,1626.05
ORD003068,CUST0138,PROD0030,2023-03-24 09:41:35.299059816,10,54.04,0.0,Completed,Web,West,540.4
ORD003069,CUST0457,PROD0018,2023-03-24 13:11:34.938987800,12,74.65,0.15,Completed,Web,North,761.43
ORD003070,CUST0078,PROD0188,2023-03-24 16:41:34.578915784,1,252.8,0.0,Pending,Web,North,252.8
ORD003071,CUST0077,PROD0088,2023-03-24 20:11:34.218843768,10,62.24,0.0,Returned,Mobile,North,622.4
ORD003072,CUST0441,PROD0125,2023-03-24 23:41:33.858771760,9,179.33,0.05,Completed,Web,North,1533.27
ORD003073,CUST0254,PROD0073,2023-03-25 03:11:33.498699744,3,82.71,0.1,Completed,Web,East,223.32
ORD003074,CUST0409,PROD0015,2023-03-25 06:41:33.138627728,12,321.66,0.0,Completed,Web,International,3859.92
ORD003075,CUST0258,PROD0004,2023-03-25 10:11:32.778555712,3,475.25,0.2,Returned,Web,North,1140.6
ORD003076,CUST0320,PROD0191,2023-03-25 13:41:32.418483696,10,498.4,0.2,Completed,Web,East,3987.2
ORD003077,CUST0291,PROD0168,2023-03-25 17:11:32.058411680,9,193.87,0.1,Completed,Web,South,1570.35
ORD003078,CUST0263,PROD0009,2023-03-25 20:41:31.698339672,10,303.52,0.05,Completed,Mobile,South,2883.44
ORD003079,CUST0085,PROD0109,2023-03-26 00:11:31.338267656,3,429.57,0.1,Completed,Mobile,South,1159.84
ORD003080,CUST0146,PROD0137,2023-03-26 03:41:30.978195640,8,67.56,0.0,Completed,In-Store,International,540.48
ORD003081,CUST0323,PROD0154,2023-03-26 07:11:30.618123624,2,347.89,0.05,Completed,Mobile,North,660.99
ORD003082,CUST0042,PROD0132,2023-03-26 10:41:30.258051608,14,210.33,0.2,Completed,Web,West,2355.7
ORD003083,CUST0374,PROD0016,2023-03-26 14:11:29.897979600,13,111.01,0.2,Completed,Web,South,1154.5
ORD003084,CUST0125,PROD0143,2023-03-26 17:41:29.537907584,3,207.35,0.2,Completed,Mobile,South,497.64
ORD003085,CUST0167,PROD0099,2023-03-26 21:11:29.177835568,2,47.22,0.0,Completed,Web,South,94.44
ORD003086,CUST0425,PROD0121,2023-03-27 00:41:28.817763552,1,350.75,0.0,Completed,Web,South,350.75
ORD003087,CUST0241,PROD0052,2023-03-27 04:11:28.457691536,2,133.84,0.0,Completed,Web,North,267.68
ORD003088,CUST0459,PROD0069,2023-03-27 07:41:28.097619528,8,162.59,0.05,Completed,Mobile,North,1235.68
ORD003089,CUST0487,PROD0005,2023-03-27 11:11:27.737547512,9,69.33,0.0,Completed,In-Store,South,623.97
ORD003090,CUST0280,PROD0020,2023-03-27 14:41:27.377475496,13,433.68,0.0,Completed,In-Store,West,5637.84
ORD003091,CUST0188,PROD0079,2023-03-27 18:11:27.017403480,2,251.79,0.1,Completed,Web,North,453.22
ORD003092,CUST0302,PROD0146,2023-03-27 21:41:26.657331464,7,290.35,0.1,Completed,Web,West,1829.21
ORD003093,CUST0019,PROD0111,2023-03-28 01:11:26.297259456,5,289.02,0.1,Completed,Mobile,South,1300.59
ORD003094,CUST0068,PROD0002,2023-03-28 04:41:25.937187440,3,211.14,0.15,Completed,Mobile,International,538.41
ORD003095,CUST0218,PROD0093,2023-03-28 08:11:25.577115424,9,104.34,0.0,Completed,Web,South,939.06
ORD003096,CUST0102,PROD0013,2023-03-28 11:41:25.217043408,6,375.12,0.0,Returned,Mobile,North,2250.72
ORD003097,CUST0042,PROD0004,2023-03-28 15:11:24.856971392,11,72.26,0.1,Completed,Mobile,International,715.37
ORD003098,CUST0288,PROD0170,2023-03-28 18:41:24.496899384,1,60.9,0.05,Completed,In-Store,North,57.86
ORD003099,CUST0167,PROD0109,2023-03-28 22:11:24.136827368,5,357.97,0.05,Completed,Mobile,East,1700.36
ORD003100,CUST0109,PROD0074,2023-03-29 01:41:23.776755352,7,112.33,0.0,Pending,Web,East,786.31
ORD003101,CUST0494,PROD0189,2023-03-29 05:11:23.416683336,4,160.32,0.0,Completed,Mobile,South,641.28
ORD003102,CUST0036,PROD0095,2023-03-29 08:41:23.056611320,8,242.86,0.1,Pending,Mobile,International,1748.59
ORD003103,CUST0232,PROD0105,2023-03-29 12:11:22.696539312,10,230.18,0.15,Completed,Mobile,West,1956.53
ORD003104,CUST0229,PROD0008,2023-03-29 15:41:22.336467296,5,357.2,0.2,Completed,Mobile,West,1428.8
ORD003105,CUST0353,PROD0067,2023-03-29 19:11:21.976395280,9,315.48,0.05,Completed,In-Store,International,2697.35
ORD003106,CUST0164,PROD0191,2023-03-29 22:41:21.616323264,9,325.75,0.05,Completed,Mobile,East,2785.16
ORD003107,CUST0387,PROD0110,2023-03-30 02:11:21.256251248,9,359.89,0.15,Completed,Web,North,2753.16
ORD003108,CUST0073,PROD0009,2023-03-30 05:41:20.896179240,1,153.38,0.05,Completed,Mobile,West,145.71
ORD003109,CUST0136,PROD0117,2023-03-30 09:11:20.536107224,2,167.94,0.05,Completed,Mobile,South,319.09
ORD003110,CUST0353,PROD0011,2023-03-30 12:41:20.176035208,3,224.62,0.2,Completed,Web,North,539.09
ORD003111,CUST0379,PROD0099,2023-03-30 16:11:19.815963192,14,160.66,0.1,Completed,Web,East,2024.32
ORD003112,CUST0070,PROD0042,2023-03-30 19:41:19.455891176,4,492.62,0.2,Completed,Mobile,International,1576.38
ORD003113,CUST0425,PROD0141,2023-03-30 23:11:19.095819168,10,408.89,0.0,Completed,Web,North,4088.9
ORD003114,CUST0487,PROD0164,2023-03-31 02:41:18.735747152,9,90.68,0.05,Pending,Mobile,West,775.31
ORD003115,CUST0196,PROD0120,2023-03-31 06:11:18.375675136,10,12.74,0.15,Completed,Web,South,108.29
ORD003116,CUST0269,PROD0141,2023-03-31 09:41:18.015603120,13,30.96,0.0,Completed,In-Store,North,402.48
ORD003117,CUST0049,PROD0012,2023-03-31 13:11:17.655531104,6,129.59,0.1,Completed,Web,West,699.79
ORD003118,CUST0316,PROD0037,2023-03-31 16:41:17.295459096,1,66.0,0.0,Completed,Web,International,66.0
ORD003119,CUST0130,PROD0074,2023-03-31 20:11:16.935387080,12,271.34,0.15,Completed,Web,South,2767.67
ORD003120,CUST0444,PROD0073,2023-03-31 23:41:16.575315064,9,430.42,0.1,Completed,Mobile,South,3486.4
ORD003121,CUST0005,PROD0052,2023-04-01 03:11:16.215243048,6,371.01,0.0,Completed,Web,South,2226.06
ORD003122,CUST0428,PROD0199,2023-04-01 06:41:15.855171032,4,115.65,0.05,Completed,Web,West,439.47
ORD003123,CUST0027,PROD0130,2023-04-01 10:11:15.495099024,14,205.66,0.1,Completed,Mobile,North,2591.32
ORD003124,CUST0160,PROD0056,2023-04-01 13:41:15.135027008,4,258.87,0.1,Completed,Web,North,931.93
ORD003125,CUST0149,PROD0060,2023-04-01 17:11:14.774954992,3,407.0,0.05,Completed,Mobile,West,1159.95
ORD003126,CUST0264,PROD0023,2023-04-01 20:41:14.414882976,7,421.17,0.15,Completed,Mobile,South,2505.96
ORD003127,CUST0230,PROD0103,2023-04-02 00:11:14.054810960,3,455.76,0.05,Completed,Mobile,South,1298.92
ORD003128,CUST0200,PROD0040,2023-04-02 03:41:13.694738952,2,259.53,0.05,Completed,Web,International,493.11
ORD003129,CUST0050,PROD0064,2023-04-02 07:11:13.334666936,10,350.19,0.0,Returned,Mobile,International,3501.9
ORD003130,CUST0067,PROD0085,2023-04-02 10:41:12.974594920,8,64.78,0.2,Completed,Web,International,414.59
ORD003131,CUST0300,PROD0151,2023-04-02 14:11:12.614522904,4,286.99,0.0,Completed,In-Store,South,1147.96
ORD003132,CUST0381,PROD0157,2023-04-02 17:41:12.254450888,8,131.86,0.05,Completed,In-Store,International,1002.14
ORD003133,CUST0058,PROD0179,2023-04-02 21:11:11.894378880,1,221.54,0.15,Completed,Web,West,188.31
ORD003134,CUST0259,PROD0197,2023-04-03 00:41:11.534306864,5,320.68,0.0,Pending,Web,North,1603.4
ORD003135,CUST0342,PROD0089,2023-04-03 04:11:11.174234848,13,135.92,0.05,Pending,Web,East,1678.61
ORD003136,CUST0326,PROD0031,2023-04-03 07:41:10.814162832,9,35.57,0.0,Completed,Web,North,320.13
ORD003137,CUST0130,PROD0178,2023-04-03 11:11:10.454090816,1,15.01,0.1,Completed,Mobile,West,13.51
ORD003138,CUST0215,PROD0020,2023-04-03 14:41:10.094018808,11,20.86,0.05,Completed,Mobile,West,217.99
ORD003139,CUST0172,PROD0183,2023-04-03 18:11:09.733946792,13,14.09,0.15,Completed,Web,West,155.69
ORD003140,CUST0258,PROD0130,2023-04-03 21:41:09.373874776,4,64.07,0.15,Pending,Mobile,North,217.84
ORD003141,CUST0102,PROD0153,2023-04-04 01:11:09.013802760,6,127.35,0.1,Completed,In-Store,East,687.69
ORD003142,CUST0209,PROD0013,2023-04-04 04:41:08.653730744,10,118.4,0.1,Completed,Mobile,North,1065.6
ORD003143,CUST0291,PROD0122,2023-04-04 08:11:08.293658736,8,493.53,0.05,Completed,Web,International,3750.83
ORD003144,CUST0354,PROD0103,2023-04-04 11:41:07.933586720,14,159.94,0.0,Completed,Mobile,West,2239.16
ORD003145,CUST0471,PROD0106,2023-04-04 15:11:07.573514704,3,72.44,0.1,Pending,Mobile,North,195.59
ORD003146,CUST0286,PROD0119,2023-04-04 18:41:07.213442688,5,277.33,0.2,Completed,In-Store,North,1109.32
ORD003147,CUST0116,PROD0070,2023-04-04 22:11:06.853370672,7,430.4,0.05,Completed,Web,West,2862.16
ORD003148,CUST0264,PROD0195,2023-04-05 01:41:06.493298664,1,342.25,0.0,Completed,Web,East,342.25
ORD003149,CUST0150,PROD0186,2023-04-05 05:11:06.133226648,7,155.08,0.0,Completed,Mobile,West,1085.56
ORD003150,CUST0300,PROD0099,2023-04-05 08:41:05.773154632,13,285.19,0.05,Returned,Mobile,South,3522.1
ORD003151,CUST0442,PROD0082,2023-04-05 12:11:05.413082616,12,360.28,0.0,Pending,Mobile,West,4323.36
ORD003152,CUST0036,PROD0075,2023-04-05 15:41:05.053010600,11,366.77,0.05,Returned,Web,North,3832.75
ORD003153,CUST0453,PROD0118,2023-04-05 19:11:04.692938592,8,336.6,0.05,Completed,Mobile,East,2558.16
ORD003154,CUST0333,PROD0084,2023-04-05 22:41:04.332866576,8,436.7,0.05,Completed,Web,International,3318.92
ORD003155,CUST0477,PROD0192,2023-04-06 02:11:03.972794560,9,436.35,0.0,Completed,Web,East,3927.15
ORD003156,CUST0287,PROD0069,2023-04-06 05:41:03.612722544,6,293.68,0.1,Completed,Mobile,North,1585.87
ORD003157,CUST0303,PROD0059,2023-04-06 09:11:03.252650528,12,220.63,0.15,Completed,Web,International,2250.43
ORD003158,CUST0311,PROD0188,2023-04-06 12:41:02.892578520,6,324.37,0.2,Completed,Web,North,1556.98
ORD003159,CUST0208,PROD0126,2023-04-06 16:11:02.532506504,2,410.92,0.05,Completed,Mobile,West,780.75
ORD003160,CUST0106,PROD0111,2023-04-06 19:41:02.172434488,3,12.77,0.0,Completed,Mobile,East,38.31
ORD003161,CUST0446,PROD0062,2023-04-06 23:11:01.812362472,4,496.08,0.2,Completed,Web,South,1587.46
ORD003162,CUST0158,PROD0144,2023-04-07 02:41:01.452290456,4,99.62,0.1,Completed,Mobile,North,358.63
ORD003163,CUST0121,PROD0128,2023-04-07 06:11:01.092218448,8,240.42,0.0,Returned,Web,North,1923.36
ORD003164,CUST0055,PROD0105,2023-04-07 09:41:00.732146432,14,437.29,0.0,Completed,Web,International,6122.06
ORD003165,CUST0400,PROD0068,2023-04-07 13:11:00.372074416,1,120.27,0.0,Completed,Web,International,120.27
ORD003166,CUST0012,PROD0015,2023-04-07 16:41:00.012002400,10,243.63,0.0,Returned,Web,East,2436.3
ORD003167,CUST0145,PROD0183,2023-04-07 20:10:59.651930384,14,74.97,0.0,Completed,In-Store,North,1049.58
ORD003168,CUST0400,PROD0035,2023-04-07 23:40:59.291858376,4,203.59,0.2,Completed,Web,International,651.49
ORD003169,CUST0396,PROD0183,2023-04-08 03:10:58.931786360,11,96.8,0.05,Completed,Mobile,East,1011.56
ORD003170,CUST0136,PROD0014,2023-04-08 06:40:58.571714344,12,188.18,0.1,Completed,Mobile,South,2032.34
ORD003171,CUST0468,PROD0177,2023-04-08 10:10:58.211642328,13,193.0,0.15,Completed,In-Store,South,2132.65
ORD003172,CUST0003,PROD0102,2023-04-08 13:40:57.851570312,11,496.65,0.1,Returned,Web,South,4916.84
ORD003173,CUST0144,PROD0100,2023-04-08 17:10:57.491498304,11,497.46,0.15,Completed,In-Store,East,4651.25
ORD003174,CUST0030,PROD0007,2023-04-08 20:40:57.131426288,4,66.25,0.2,Completed,In-Store,East,212.0
ORD003175,CUST0237,PROD0030,2023-04-09 00:10:56.771354272,1,365.72,0.05,Completed,Web,East,347.43
ORD003176,CUST0279,PROD0049,2023-04-09 03:40:56.411282256,3,35.36,0.2,Completed,Web,International,84.86
ORD003177,CUST0348,PROD0144,2023-04-09 07:10:56.051210240,5,24.79,0.1,Completed,Web,South,111.56
ORD003178,CUST0115,PROD0111,2023-04-09 10:40:55.691138232,6,61.61,0.0,Completed,Mobile,East,369.66
ORD003179,CUST0104,PROD0179,2023-04-09 14:10:55.331066216,9,483.09,0.1,Completed,Mobile,South,3913.03
ORD003180,CUST0118,PROD0072,2023-04-09 17:40:54.970994200,9,471.02,0.1,Completed,Web,West,3815.26
ORD003181,CUST0005,PROD0080,2023-04-09 21:10:54.610922184,9,105.02,0.2,Completed,Mobile,North,756.14
ORD003182,CUST0468,PROD0083,2023-04-10 00:40:54.250850168,11,89.22,0.0,Completed,Web,North,981.42
ORD003183,CUST0360,PROD0042,2023-04-10 04:10:53.890778160,1,127.86,0.05,Completed,Mobile,West,121.47
ORD003184,CUST0248,PROD0017,2023-04-10 07:40:53.530706144,12,262.62,0.0,Completed,Web,North,3151.44
ORD003185,CUST0364,PROD0191,2023-04-10 11:10:53.170634128,9,289.16,0.0,Completed,Mobile,East,2602.44
ORD003186,CUST0321,PROD0173,2023-04-10 14:40:52.810562112,13,118.58,0.0,Completed,Web,International,1541.54
ORD003187,CUST0121,PROD0007,2023-04-10 18:10:52.450490096,8,380.75,0.05,Pending,Web,East,2893.7
ORD003188,CUST0286,PROD0155,2023-04-10 21:40:52.090418088,2,161.68,0.15,Returned,Mobile,North,274.86
ORD003189,CUST0149,PROD0010,2023-04-11 01:10:51.730346072,13,461.84,0.0,Completed,Web,South,6003.92
ORD003190,CUST0084,PROD0034,2023-04-11 04:40:51.370274056,11,331.79,0.05,Completed,Mobile,West,3467.21
ORD003191,CUST0454,PROD0036,2023-04-11 08:10:51.010202040,1,223.81,0.0,Completed,In-Store,South,223.81
ORD003192,CUST0406,PROD0153,2023-04-11 11:40:50.650130024,1,397.06,0.0,Completed,Web,West,397.06
ORD003193,CUST0466,PROD0006,2023-04-11 15:10:50.290058016,12,410.78,0.05,Completed,Mobile,West,4682.89
ORD003194,CUST0456,PROD0152,2023-04-11 18:40:49.929986000,6,152.34,0.0,Completed,Web,East,914.04
ORD003195,CUST0231,PROD0146,2023-04-11 22:10:49.569913984,9,176.46,0.05,Completed,Web,West,1508.73
ORD003196,CUST0288,PROD0134,2023-04-12 01:40:49.209841968,7,468.62,0.0,Completed,Web,South,3280.34
ORD003197,CUST0161,PROD0029,2023-04-12 05:10:48.849769952,5,90.72,0.0,Completed,In-Store,East,453.6
ORD003198,CUST0272,PROD0126,2023-04-12 08:40:48.489697944,11,30.65,0.05,Completed,Web,West,320.29
ORD003199,CUST0460,PROD0153,2023-04-12 12:10:48.129625928,2,232.49,0.05,Completed,In-Store,North,441.73
ORD003200,CUST0038,PROD0183,2023-04-12 15:40:47.769553912,1,402.59,0.0,Completed,In-Store,South,402.59
ORD003201,CUST0226,PROD0081,2023-04-12 19:10:47.409481896,2,388.12,0.05,Completed,Web,West,737.43
ORD003202,CUST0142,PROD0174,2023-04-12 22:40:47.049409880,1,460.57,0.15,Pending,Mobile,West,391.48
ORD003203,CUST0292,PROD0152,2023-04-13 02:10:46.689337872,3,271.27,0.1,Completed,Mobile,East,732.43
ORD003204,CUST0481,PROD0075,2023-04-13 05:40:46.329265856,6,59.03,0.0,Pending,Web,West,354.18
ORD003205,CUST0151,PROD0026,2023-04-13 09:10:45.969193840,13,298.46,0.05,Completed,Web,East,3685.98
ORD003206,CUST0114,PROD0127,2023-04-13 12:40:45.609121824,8,391.41,0.1,Completed,Web,International,2818.15
ORD003207,CUST0237,PROD0115,2023-04-13 16:10:45.249049808,3,55.73,0.0,Completed,Mobile,West,167.19
ORD003208,CUST0066,PROD0126,2023-04-13 19:40:44.888977800,10,94.6,0.15,Completed,Mobile,South,804.1
ORD003209,CUST0361,PROD0028,2023-04-13 23:10:44.528905784,9,16.02,0.2,Completed,Web,South,115.34
ORD003210,CUST0341,PROD0131,2023-04-14 02:40:44.168833768,10,300.89,0.15,Completed,Web,West,2557.56
ORD003211,CUST0258,PROD0075,2023-04-14 06:10:43.808761752,5,444.5,0.15,Completed,In-Store,International,1889.12
ORD003212,CUST0475,PROD0166,2023-04-14 09:40:43.448689736,7,338.63,0.1,Completed,Web,North,2133.37
ORD003213,CUST0249,PROD0189,2023-04-14 13:10:43.088617728,8,491.2,0.1,Completed,Mobile,East,3536.64
ORD003214,CUST0457,PROD0078,2023-04-14 16:40:42.728545712,3,40.89,0.1,Completed,Web,North,110.4
ORD003215,CUST0449,PROD0179,2023-04-14 20:10:42.368473696,2,452.47,0.15,Completed,Mobile,South,769.2
ORD003216,CUST0331,PROD0090,2023-04-14 23:40:42.008401680,2,408.89,0.1,Completed,In-Store,West,736.0
ORD003217,CUST0323,PROD0176,2023-04-15 03:10:41.648329664,5,163.98,0.0,Completed,Web,North,819.9
ORD003218,CUST0180,PROD0021,2023-04-15 06:40:41.288257656,1,487.03,0.0,Completed,Web,West,487.03
ORD003219,CUST0190,PROD0054,2023-04-15 10:10:40.928185640,2,151.09,0.15,Completed,Web,International,256.85
ORD003220,CUST0407,PROD0184,2023-04-15 13:40:40.568113624,13,445.76,0.0,Completed,Web,International,5794.88
ORD003221,CUST0154,PROD0103,2023-04-15 17:10:40.208041608,9,441.57,0.1,Completed,Web,North,3576.72
ORD003222,CUST0196,PROD0059,2023-04-15 20:40:39.847969592,7,381.25,0.2,Completed,Mobile,West,2135.0
ORD003223,CUST0466,PROD0072,2023-04-16 00:10:39.487897584,6,286.1,0.1,Completed,Web,International,1544.94
ORD003224,CUST0311,PROD0179,2023-04-16 03:40:39.127825568,9,68.8,0.2,Returned,Web,North,495.36
ORD003225,CUST0262,PROD0020,2023-04-16 07:10:38.767753552,7,270.67,0.1,Completed,Mobile,South,1705.22
ORD003226,CUST0419,PROD0112,2023-04-16 10:40:38.407681536,14,184.83,0.0,Completed,Mobile,International,2587.62
ORD003227,CUST0406,PROD0059,2023-04-16 14:10:38.047609520,11,398.19,0.15,Completed,Web,North,3723.08
ORD003228,CUST0427,PROD0071,2023-04-16 17:40:37.687537512,5,381.48,0.0,Completed,Mobile,International,1907.4
ORD003229,CUST0143,PROD0137,2023-04-16 21:10:37.327465496,9,456.2,0.05,Completed,Mobile,East,3900.51
ORD003230,CUST0342,PROD0109,2023-04-17 00:40:36.967393480,6,17.27,0.0,Completed,Mobile,North,103.62
ORD003231,CUST0316,PROD0129,2023-04-17 04:10:36.607321464,6,406.46,0.0,Completed,Web,South,2438.76
ORD003232,CUST0101,PROD0157,2023-04-17 07:40:36.247249448,11,469.85,0.05,Returned,Web,South,4909.93
ORD003233,CUST0244,PROD0191,2023-04-17 11:10:35.887177440,4,396.76,0.0,Completed,Mobile,South,1587.04
ORD003234,CUST0490,PROD0056,2023-04-17 14:40:35.527105424,13,73.8,0.1,Pending,Mobile,East,863.46
ORD003235,CUST0012,PROD0196,2023-04-17 18:10:35.167033408,12,49.83,0.15,Completed,Mobile,East,508.27
ORD003236,CUST0239,PROD0035,2023-04-17 21:40:34.806961392,1,20.21,0.0,Completed,Web,East,20.21
ORD003237,CUST0049,PROD0123,2023-04-18 01:10:34.446889376,5,318.09,0.0,Completed,Mobile,North,1590.45
ORD003238,CUST0042,PROD0131,2023-04-18 04:40:34.086817368,11,318.54,0.1,Completed,Mobile,West,3153.55
ORD003239,CUST0166,PROD0104,2023-04-18 08:10:33.726745352,9,493.59,0.1,Completed,Web,East,3998.08
ORD003240,CUST0082,PROD0007,2023-04-18 11:40:33.366673336,13,205.04,0.2,Completed,Web,West,2132.42
ORD003241,CUST0429,PROD0027,2023-04-18 15:10:33.006601320,8,172.63,0.0,Completed,Mobile,West,1381.04
ORD003242,CUST0291,PROD0001,2023-04-18 18:40:32.646529304,8,315.97,0.15,Completed,Mobile,South,2148.6
ORD003243,CUST0158,PROD0199,2023-04-18 22:10:32.286457296,5,414.55,0.05,Completed,Web,North,1969.11
ORD003244,CUST0216,PROD0172,2023-04-19 01:40:31.926385280,12,469.02,0.1,Completed,Mobile,International,5065.42
ORD003245,CUST0490,PROD0087,2023-04-19 05:10:31.566313264,9,403.53,0.0,Completed,Mobile,West,3631.77
ORD003246,CUST0158,PROD0041,2023-04-19 08:40:31.206241248,3,219.07,0.05,Completed,Mobile,North,624.35
ORD003247,CUST0462,PROD0123,2023-04-19 12:10:30.846169232,3,321.11,0.0,Pending,Mobile,West,963.33
ORD003248,CUST0134,PROD0075,2023-04-19 15:40:30.486097224,1,429.59,0.0,Completed,Mobile,North,429.59
ORD003249,CUST0067,PROD0042,2023-04-19 19:10:30.126025208,9,250.4,0.05,Completed,Web,North,2140.92
ORD003250,CUST0336,PROD0117,2023-04-19 22:40:29.765953192,6,116.18,0.15,Completed,Web,East,592.52
